Timestamp,Open,High,Low,Close
2026-03-06 15:55:00,68418.28,68599.31,68395.99,68498.35
2026-03-06 16:00:00,68498.35,68803.42,68456.84,68782.4
2026-03-06 16:05:00,68782.4,68783.9,68382.64,68382.64
2026-03-06 16:10:00,68382.64,68435.23,68272.18,68340.54
2026-03-06 16:15:00,68340.54,68458.15,68210.02,68369.18
2026-03-06 16:20:00,68369.18,68475.13,68262.86,68398.87
2026-03-06 16:25:00,68398.87,68563.99,68387.9,68539.5
2026-03-06 16:30:00,68539.5,68595.89,68342.39,68410.64
2026-03-06 16:35:00,68410.64,68677.2,68393.15,68667.96
2026-03-06 16:40:00,68667.96,68677.16,68522.02,68594.17
2026-03-06 16:45:00,68594.17,68719.26,68515.72,68593.02
2026-03-06 16:50:00,68593.02,68710.02,68352.71,68361.68
2026-03-06 16:55:00,68361.68,68516.75,68333.14,68443.78
2026-03-06 17:00:00,68443.78,68650.89,68401.16,68579.89
2026-03-06 17:05:00,68579.89,68614.0,68485.21,68547.99
2026-03-06 17:10:00,68547.99,68573.99,68391.14,68399.88
2026-03-06 17:15:00,68399.88,68489.38,68257.05,68461.53
2026-03-06 17:20:00,68461.53,68578.67,68372.13,68383.02
2026-03-06 17:25:00,68383.02,68390.42,68190.65,68242.04
2026-03-06 17:30:00,68242.04,68298.93,68099.0,68149.24
2026-03-06 17:35:00,68149.24,68161.71,67786.0,67852.63
2026-03-06 17:40:00,67852.63,67889.69,67725.14,67822.05
2026-03-06 17:45:00,67822.05,68019.69,67808.53,67971.01
2026-03-06 17:50:00,67971.01,68048.01,67880.0,67925.02
2026-03-06 17:55:00,67925.02,68054.57,67919.05,67946.46
2026-03-06 18:00:00,67946.46,68197.54,67940.79,68097.63
2026-03-06 18:05:00,68097.63,68263.66,68085.44,68211.69
2026-03-06 18:10:00,68211.69,68392.64,68138.05,68325.41
2026-03-06 18:15:00,68325.41,68396.73,68263.87,68366.87
2026-03-06 18:20:00,68366.87,68395.77,68288.96,68380.01
2026-03-06 18:25:00,68380.01,68437.99,68250.0,68282.0
2026-03-06 18:30:00,68282.0,68477.31,68262.0,68429.57
2026-03-06 18:35:00,68429.57,68429.57,68306.37,68402.91
2026-03-06 18:40:00,68402.91,68464.16,68393.16,68437.75
2026-03-06 18:45:00,68437.75,68475.83,68328.78,68394.94
2026-03-06 18:50:00,68394.94,68414.18,68132.41,68227.77
2026-03-06 18:55:00,68227.77,68277.43,68164.0,68164.94
2026-03-06 19:00:00,68164.94,68334.55,68164.94,68252.05
2026-03-06 19:05:00,68252.05,68316.88,68218.0,68261.66
2026-03-06 19:10:00,68261.66,68437.86,68251.13,68428.07
2026-03-06 19:15:00,68428.07,68472.05,68308.99,68458.9
2026-03-06 19:20:00,68458.9,68458.9,68205.89,68209.07
2026-03-06 19:25:00,68209.07,68256.3,68127.53,68208.94
2026-03-06 19:30:00,68208.94,68266.9,68178.25,68191.45
2026-03-06 19:35:00,68191.45,68261.47,68130.94,68160.08
2026-03-06 19:40:00,68160.08,68310.76,68124.88,68136.05
2026-03-06 19:45:00,68136.05,68159.08,68041.49,68077.56
2026-03-06 19:50:00,68077.56,68114.01,67990.9,68046.02
2026-03-06 19:55:00,68046.02,68157.02,68046.02,68114.51
