Timestamp,Open,High,Low,Close
2026-03-04 15:55:00,73129.74,73533.0,73057.77,73428.0
2026-03-04 16:00:00,73428.0,73566.14,73248.22,73307.95
2026-03-04 16:05:00,73307.95,73363.62,72923.73,72953.0
2026-03-04 16:10:00,72953.0,73050.89,72770.29,72872.35
2026-03-04 16:15:00,72872.35,73092.66,72831.78,72859.59
2026-03-04 16:20:00,72859.59,72899.99,72568.78,72662.22
2026-03-04 16:25:00,72662.22,73062.1,72645.87,73002.01
2026-03-04 16:30:00,73002.01,73146.56,72926.59,73136.0
2026-03-04 16:35:00,73136.0,73288.0,73089.29,73210.33
2026-03-04 16:40:00,73210.33,73360.43,73192.01,73200.0
2026-03-04 16:45:00,73200.0,73333.96,73125.74,73299.82
2026-03-04 16:50:00,73299.82,73400.0,73216.0,73336.8
2026-03-04 16:55:00,73336.8,73511.05,73262.12,73349.61
2026-03-04 17:00:00,73349.61,73548.63,73228.99,73452.95
2026-03-04 17:05:00,73452.95,73524.33,73313.0,73461.01
2026-03-04 17:10:00,73461.01,73763.57,73459.98,73600.97
2026-03-04 17:15:00,73600.97,73800.0,73322.69,73330.2
2026-03-04 17:20:00,73330.2,73344.48,72991.19,73071.99
2026-03-04 17:25:00,73071.99,73156.27,73006.0,73109.97
2026-03-04 17:30:00,73109.97,73332.0,73109.97,73196.41
2026-03-04 17:35:00,73196.41,73315.44,73169.04,73181.71
2026-03-04 17:40:00,73181.71,73247.99,73094.9,73189.04
2026-03-04 17:45:00,73189.04,73349.15,73153.08,73285.08
2026-03-04 17:50:00,73285.08,73440.61,73196.0,73351.65
2026-03-04 17:55:00,73351.65,73373.19,73226.45,73256.95
2026-03-04 18:00:00,73256.95,73397.25,73226.45,73374.36
2026-03-04 18:05:00,73374.36,73458.0,73323.85,73335.01
2026-03-04 18:10:00,73335.01,73335.01,72941.42,73086.1
2026-03-04 18:15:00,73086.1,73432.99,73063.76,73401.08
2026-03-04 18:20:00,73401.08,73450.0,73338.98,73394.01
2026-03-04 18:25:00,73394.01,73490.0,73383.03,73461.63
2026-03-04 18:30:00,73461.63,73523.0,73254.6,73306.19
2026-03-04 18:35:00,73306.19,73328.53,73175.97,73314.24
2026-03-04 18:40:00,73314.24,73594.0,73310.5,73561.4
2026-03-04 18:45:00,73561.4,73696.06,73471.61,73562.2
2026-03-04 18:50:00,73562.2,73750.0,73551.83,73650.05
2026-03-04 18:55:00,73650.05,73749.0,73551.83,73734.91
2026-03-04 19:00:00,73734.91,73822.0,73641.16,73641.16
2026-03-04 19:05:00,73641.16,73880.0,73615.64,73709.16
2026-03-04 19:10:00,73709.16,74047.31,73682.64,73931.41
2026-03-04 19:15:00,73931.41,74044.34,73772.78,74036.93
2026-03-04 19:20:00,74036.93,74100.0,73654.42,73714.45
2026-03-04 19:25:00,73714.45,73793.98,73565.67,73622.23
2026-03-04 19:30:00,73622.23,73742.56,73565.64,73631.58
2026-03-04 19:35:00,73631.58,73916.42,73596.8,73877.57
2026-03-04 19:40:00,73877.57,73936.0,73732.72,73764.33
2026-03-04 19:45:00,73764.33,73806.01,73669.86,73720.87
2026-03-04 19:50:00,73720.87,73859.99,73645.56,73811.31
2026-03-04 19:55:00,73811.31,73822.79,73673.05,73673.05
2026-03-04 20:00:00,73673.05,73778.02,73600.01,73647.53
2026-03-04 20:05:00,73647.53,73688.0,73333.0,73371.86
2026-03-04 20:10:00,73371.86,73524.78,73371.85,73478.9
2026-03-04 20:15:00,73478.9,73660.96,73440.18,73450.0
2026-03-04 20:20:00,73450.0,73530.34,73318.96,73465.7
2026-03-04 20:25:00,73465.7,73590.08,73439.56,73523.12
2026-03-04 20:30:00,73523.12,73547.99,73351.01,73537.43
2026-03-04 20:35:00,73537.43,73625.19,73417.86,73465.69
2026-03-04 20:40:00,73465.69,73575.9,73437.16,73540.69
2026-03-04 20:45:00,73540.69,73580.54,73452.95,73516.73
2026-03-04 20:50:00,73516.73,73516.73,73253.01,73300.01
2026-03-04 20:55:00,73300.01,73301.5,73058.58,73080.0
2026-03-04 21:00:00,73080.0,73176.0,72905.8,73131.39
2026-03-04 21:05:00,73131.39,73192.0,73023.39,73046.99
2026-03-04 21:10:00,73046.99,73139.92,72999.96,73093.08
