Timestamp,Open,High,Low,Close
2026-03-04 15:45:00,72731.59,73533.0,72717.97,73428.0
2026-03-04 16:00:00,73428.0,73566.14,72770.29,72872.35
2026-03-04 16:15:00,72872.35,73092.66,72568.78,73002.01
2026-03-04 16:30:00,73002.01,73360.43,72926.59,73200.0
2026-03-04 16:45:00,73200.0,73511.05,73125.74,73349.61
2026-03-04 17:00:00,73349.61,73763.57,73228.99,73600.97
2026-03-04 17:15:00,73600.97,73800.0,72991.19,73109.97
2026-03-04 17:30:00,73109.97,73332.0,73094.9,73189.04
2026-03-04 17:45:00,73189.04,73440.61,73153.08,73256.95
2026-03-04 18:00:00,73256.95,73458.0,72941.42,73086.1
2026-03-04 18:15:00,73086.1,73490.0,73063.76,73461.63
2026-03-04 18:30:00,73461.63,73594.0,73175.97,73561.4
2026-03-04 18:45:00,73561.4,73750.0,73471.61,73734.91
2026-03-04 19:00:00,73734.91,74047.31,73615.64,73931.41
2026-03-04 19:15:00,73931.41,74100.0,73565.67,73622.23
2026-03-04 19:30:00,73622.23,73936.0,73565.64,73764.33
2026-03-04 19:45:00,73764.33,73859.99,73645.56,73673.05
2026-03-04 20:00:00,73673.05,73778.02,73333.0,73478.9
2026-03-04 20:15:00,73478.9,73660.96,73318.96,73523.12
2026-03-04 20:30:00,73523.12,73625.19,73351.01,73540.69
2026-03-04 20:45:00,73540.69,73580.54,73058.58,73080.0
2026-03-04 21:00:00,73080.0,73192.0,72905.8,73093.08
2026-03-04 21:15:00,73093.08,73258.35,72987.0,73198.0
2026-03-04 21:30:00,73198.0,73344.48,73099.21,73277.5
2026-03-04 21:45:00,73277.5,73385.95,73210.51,73348.32
2026-03-04 22:00:00,73348.32,73567.78,73277.98,73277.98
2026-03-04 22:15:00,73277.98,73389.0,73220.07,73293.45
2026-03-04 22:30:00,73293.45,73343.99,72899.0,72930.75
2026-03-04 22:45:00,72930.75,72930.75,72639.0,72721.88
2026-03-04 23:00:00,72721.88,72832.16,72642.93,72728.81
2026-03-04 23:15:00,72728.81,72899.4,72466.81,72562.93
2026-03-04 23:30:00,72562.93,72786.23,72332.45,72773.47
2026-03-04 23:45:00,72773.47,72846.83,72623.99,72683.26
2026-03-05 00:00:00,72683.26,72876.0,72574.99,72721.5
2026-03-05 00:15:00,72721.5,72999.99,72703.31,72848.02
2026-03-05 00:30:00,72848.02,73032.6,72744.0,72928.33
2026-03-05 00:45:00,72928.33,73028.66,72728.2,72782.96
2026-03-05 01:00:00,72782.96,73316.73,72703.29,73153.61
2026-03-05 01:15:00,73153.61,73274.46,72805.41,72968.03
2026-03-05 01:30:00,72968.03,72990.37,72607.59,72674.58
2026-03-05 01:45:00,72674.58,72712.16,72423.09,72561.21
2026-03-05 02:00:00,72561.21,72898.28,72543.58,72825.39
2026-03-05 02:15:00,72825.39,72913.11,72667.13,72730.01
2026-03-05 02:30:00,72730.01,72735.2,72349.22,72371.54
2026-03-05 02:45:00,72371.54,72624.75,72361.96,72518.01
2026-03-05 03:00:00,72518.01,72770.28,72496.72,72639.5
2026-03-05 03:15:00,72639.5,72688.15,72496.0,72552.7
2026-03-05 03:30:00,72552.7,72558.74,72355.0,72367.99
2026-03-05 03:45:00,72367.99,72568.99,72358.78,72514.09
2026-03-05 04:00:00,72514.09,72730.0,72464.04,72683.52
2026-03-05 04:15:00,72683.52,72854.47,72587.73,72815.12
2026-03-05 04:30:00,72815.12,72976.5,72550.18,72939.35
2026-03-05 04:45:00,72939.35,73099.99,72709.67,72837.53
2026-03-05 05:00:00,72837.53,72936.0,72735.19,72836.45
2026-03-05 05:15:00,72836.45,72839.61,72464.47,72495.94
2026-03-05 05:30:00,72495.94,72608.0,72370.74,72430.14
2026-03-05 05:45:00,72430.14,72525.0,72261.78,72430.01
2026-03-05 06:00:00,72430.01,72465.26,72045.21,72163.37
2026-03-05 06:15:00,72163.37,72559.73,72070.01,72414.99
2026-03-05 06:30:00,72414.99,72540.6,72309.84,72436.54
2026-03-05 06:45:00,72436.54,72694.65,72403.99,72563.47
2026-03-05 07:00:00,72563.47,72683.11,72438.09,72655.44
2026-03-05 07:15:00,72655.44,72680.95,72535.0,72540.22
2026-03-05 07:30:00,72540.22,72541.59,72192.0,72204.0
2026-03-05 07:45:00,72204.0,72269.46,71786.77,72072.87
2026-03-05 08:00:00,72072.87,72100.37,71803.72,71845.18
